source,place,comment
GoogleMaps,Nitmiluk (Katherine Gorge),"Hiked up to the lookout, took our time. Well worth it for awesome views of the gorge"
GoogleMaps,Nitmiluk (Katherine Gorge),"We had a great experience on the boat trip along the gorge. Our tour leader was local man, Landon, who was absolutely fantastic. He explained many of the societal constructs of Indigenous culture; uses and benefits of a lot of the native flora. He was so clear and well spoken. Great."
GoogleMaps,Nitmiluk (Katherine Gorge),Wowzers what a beautiful part of Australia. Great boat trip and all the walkways have been built to make it as easy as possible to access But this requires medium fitness as there are lots of steps and it was over 40 degrees the day we visited. But so worth it.
GoogleMaps,Nitmiluk (Katherine Gorge),We had a very pleasant cruise to the first two gorges. We discovered many interesting facts about the gorges and the creatures that live there.
GoogleMaps,Nitmiluk (Katherine Gorge),"Pre booked online 9am 2 Gorge and cultural tour. Easy drive in from Katherine Discovery caravan park, plenty of parking, all well signed including for those towing. …"
GoogleMaps,Nitmiluk (Katherine Gorge),"We have been amazed by the breathtaking beauty of the landscapes along the gorge, enhanced by our guide’s outstanding storytelling. This guy was one of the best guides we’ve ever had—knowledgeable, clear, and hilarious, with perfectly timed …"
GoogleMaps,Nitmiluk (Katherine Gorge),Nitmiluk is a beautiful national park. I recommend all the walks and attractions. Take plenty of water and sun protection.
GoogleMaps,Nitmiluk (Katherine Gorge),"Incredible place, We did the boat cruise. Which It runs for nearly 3 hours. Our guide was an aboriginal man with such a knowledge of the area. beautiful Gorge, amazing rock formations."
GoogleMaps,Nitmiluk (Katherine Gorge),Beautiful cruise across 2 gorges. Plenty of cold water on board to keep you hydrated. Lovely short walk to the second gorge. Captain was full of knowledge throughout the trip. Well worth a visit.
GoogleMaps,Nitmiluk (Katherine Gorge),We did a canoeing excursion and had a great time. The gorge is beautiful and it's easy to canoe to the end of the 3rd gorge. 4 stars because the price was ridiculously high
GoogleMaps,Nitmiluk (Katherine Gorge),"What a lovely place to visit. Guide was very knowledgeable. Before we got on the boat we were given a bag with a drink, banana bread,biscuit and a mandarin. It was a surprise to get the bag of food, but thank you. The 3 gorges we went down were all different. I would recommend this to everyone. A great morning out."
GoogleMaps,Nitmiluk (Katherine Gorge),Definately with a visit but only way to see properly is to take a helicopter ride over all 13 gorges
GoogleMaps,Nitmiluk (Katherine Gorge),Good if you are interested in rock formation and the depth of water in the gorges Gorges
GoogleMaps,Nitmiluk (Katherine Gorge),Katherine Gorge is a must place to go while in the NT. We drove from Darwin on a day trip down to Katherine to make our visit. It’s worth the drive. The boat driver/guide was fantastic. Great commentary with a good dose of Aussie humour.
GoogleMaps,Nitmiluk (Katherine Gorge),Beautiful. Gets very hot and remember sunscreen.
GoogleMaps,Nitmiluk (Katherine Gorge),"What can you say about the Katherine Gorge area except its beautiful and worth visiting, obviously everything is a bit more expensive but thats tourism, also cant drone for awesome sunset photos even though the place was empty ."
GoogleMaps,Nitmiluk (Katherine Gorge),Great spot to see and take a cruise. Did the 2 gorge cruise.
GoogleMaps,Nitmiluk (Katherine Gorge),"We did the sunset cruise, boarded boat 4:30pm back to the Jetty 8:30pm, beautiful scenery, guide was very knowledgeable, then came the food, WOW, what the chef created in such a small space was outstanding, I always dread paying good money …"
GoogleMaps,Nitmiluk (Katherine Gorge),Can't wait for the boat trip tomorrow 🤪 …
GoogleMaps,Nitmiluk (Katherine Gorge),"Did the 2 gorge tour. Informative tour guide/ cruise pilot. Well, run tour a must if in Katherine. Allow 2 hrs."
GoogleMaps,Nitmiluk (Katherine Gorge),"Stunning! A week after we visited, the gorge was closed to visitors due to the biggest rains in almost 2 decades. We were only able to traverse the first of a set of gorges via boat as the river had already significantly swelled. Beautiful contrast between rock, water, flora and fauna."
GoogleMaps,Nitmiluk (Katherine Gorge),Amazing place to visit. We're camping here for a couple nights and went on the boat cruise through gorges. Multiple walking trails and bike trail right to door steps.
GoogleMaps,Nitmiluk (Katherine Gorge),Absolutely stunning. Not to be missed.
GoogleMaps,Nitmiluk (Katherine Gorge),"An incredible experience. The boat trip was informative, entertaining and humbling. The meal was 5 star and service was amazing. I will definitely go again"
GoogleMaps,Nitmiluk (Katherine Gorge),Amazing place! Really hot with little shade thus to early in the morning. We went at 9am and was already 35degrees. Any later and we would have struggled has it just gets to hot. As is a national Park you can fly drones but I doubt of anyone would mind
GoogleMaps,Nitmiluk (Katherine Gorge),"Today we had a great afternoon climbing the gorge, great scenery. Had lunch at the Cafe before the walk which was 1.8 kilometres. At least we're fit. 😃 …"
GoogleMaps,Nitmiluk (Katherine Gorge),"There’s a lovely walk up to a lookout, but bring lots of water.. it’s hot!!! And you’re not allowed to swim in the first gorge. So we took a boat ride up to another gorge and kayaked up to the swimming hole. It was beautiful but an …"
GoogleMaps,Nitmiluk (Katherine Gorge),Loved katherine gorge. As we were here during the end of the wet season we had to board our boat at the ramp which 2 weeks prior was totally under water. They have a cafe to sit and relax afterwards. At the park at the visitor centre it is …
GoogleMaps,Nitmiluk (Katherine Gorge),"Being in the wet season, access to the upper gorges were restricted, so a alternative tour was offered. We went through the first gorge by boat, looked at some rock art on a cliff, and …"
GoogleMaps,Nitmiluk (Katherine Gorge),Friendly staff and food. Boat tour guide had great knowledge of the Gorge and its seasonal nature.
GoogleMaps,Nitmiluk (Katherine Gorge),Must visited while you are in NT NP. Stunning gorge. And many track you can choice to walk.
GoogleMaps,Nitmiluk (Katherine Gorge),"A nature's wonder! Beautiful walk and breathtaking scenery. A must do activity if you are in Katherine, Northern Territory. There are few hiking circuits for you all hikers. Make sure you have proper …"
GoogleMaps,Nitmiluk (Katherine Gorge),"Walked to look outs, nice views with a decent track and stairs."
GoogleMaps,Nitmiluk (Katherine Gorge),Beautiful scenery and amazing views. Plenty of water stations along the trails. People were polite and friendly. Most trails are used by both foot and Bicycle traffic.
GoogleMaps,Nitmiluk (Katherine Gorge),Had a wonderful tour today with a very informative and interesting guide would recommend this tour the photos don’t do it justice it’s a beautiful place
GoogleMaps,Nitmiluk (Katherine Gorge),Stunning what more can one say Plenty of parking …
GoogleMaps,Nitmiluk (Katherine Gorge),"Absolutely loved this, best tour guide, can't remember his name, very informative, saw quite a few crocodiles, highly recommend"
GoogleMaps,Nitmiluk (Katherine Gorge),A very pretty place to see sadly I arrived to late to go for a walk to the gorge. The next day it Rained all the roads were closed to get to Gorge.
GoogleMaps,Nitmiluk (Katherine Gorge),Simply spectacular and some great exercise to boot. No one told me of the thousands of bats lining the river. It's free well signed extra parking for us Vance's. Bring the fly deterrent!
GoogleMaps,Nitmiluk (Katherine Gorge),We visited during December. Flies swarmed us from all direction and were sticking to us like there is nothing else in their world unlike us. Don't forget your insect repellent. many places to see in one spot. Its worth it in the end. …
GoogleMaps,Nitmiluk (Katherine Gorge),"Fascinating, were only there for a quick 1 day tour, would have been great to spend more time there, but keep in mind that it is a 4 hour drive from Darwin (at Safe speed), and it’s really hot during October - November. So make sure you bring plenty of water!"
GoogleMaps,Nitmiluk (Katherine Gorge),Did the 5k loop walk. Great kudos to the tradies who did the steel and stone work on the steps up to the lookout over the Nitmiluk Gorge.
GoogleMaps,Nitmiluk (Katherine Gorge),Beautiful and certainly worth taking 2 boat tours thru connected gorge as it becomes more narrow.
GoogleMaps,Nitmiluk (Katherine Gorge),Stunning scenery. We did the 3 gorge boat trip and had an amazing experience. Must be done if visiting.
GoogleMaps,Nitmiluk (Katherine Gorge),"A must see if you are in NT, stunningly beautiful. We went on the boat cruise and saw 2 sections of the gorge including some ancient rock paintings."
GoogleMaps,Nitmiluk (Katherine Gorge),"Great place to visit, lots to see and do. We did the helicopter flight as the cruises were all booked on the day we were in town. The visitors centre has a great Cafe and interesting displays about the heritage of the area."
GoogleMaps,Nitmiluk (Katherine Gorge),Awesome relaxing experience. The guides were full of recalling fascinating stories about the Gorge.
GoogleMaps,Nitmiluk (Katherine Gorge),Amazing place. Went on cruise to the Gorge in the morning . Very entertaining and informative. Went on walk to lookout. Steep and rocky with lots of steps.
GoogleMaps,Nitmiluk (Katherine Gorge),Nitmiluk is a must do we did the 2 gorge cruise it is incredible the guide on the boat was great gave heaps of info if its not on your to do list it should be
GoogleMaps,Nitmiluk (Katherine Gorge),"3 gorge boat tour, with swim in the Lily Pilly Billabong"
GoogleMaps,Nitmiluk (Katherine Gorge),"I was disappointed that the cultural tour was led by an Argentinian backpacker, not an Aboriginie. There was not an Aboriginal Australian to be seen working on their land even they own the area. An unpowered caravan site cost $80.00 per night including the fee to enter the Aboriginal land. That is $560 per week to enter the land."
GoogleMaps,Nitmiluk (Katherine Gorge),Absolutely 💯 arrived ad hock rolled up checked if any seats available on next cruise and got 2 . Iam glad we went on it. Breathtaking views and great communication with tour guide …
GoogleMaps,Nitmiluk (Katherine Gorge),Great place to visit. Completed the Baruwei Loop walk. A must see. Stairs and platforms well designed and fit into the landscape.
GoogleMaps,Nitmiluk (Katherine Gorge),"Great mountain bike tracks and amazing views! Definitely not for beginners, with some rough and technical sections. A few water tanks along the way to refill at, so be sure to bring a bottle or backback. …"
GoogleMaps,Nitmiluk (Katherine Gorge),We cycled from gorge to gorge and absolutely loved it. Best mtb trails of the nt! Parks staff were unfortunately busy trying to get as much single use plastic in the park as possible. It blows my mind that places like this still have …
GoogleMaps,Nitmiluk (Katherine Gorge),"Did the butterfly Gorge, Lookouts and loop. Not one of the great national parks but the views are noice. The walk to BFG is tough not sure the view at the end is worth it."
GoogleMaps,Nitmiluk (Katherine Gorge),"Was so excited to visit this knowing that we are going not in the season, however most of the walks were closed but the look out and the Southern Rockhole were open. …"
GoogleMaps,Nitmiluk (Katherine Gorge),Nitmiluk gorge cruise was excellent
GoogleMaps,Nitmiluk (Katherine Gorge),Amazing experience. We went on the 2 gorge cruise this morning. Excellent staff and commentary. Highly recommend.
